competition,season,round,date,kickoff_time,home_team,away_team,home_score,away_score,ht_home_score,ht_away_score,winner,home_goals_minutes,away_goals_minutes,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_xg,away_xg,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_possession,away_possession,source_name,source_url,secondary_source_url,collected_at,confidence
Brasileirão Série A,2025,33,2025-11-09,16:00,Cruzeiro,Fluminense,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,33,2025-11-09,16:00,Vitória,Botafogo,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,33,2025-11-09,18:30,Flamengo,Santos,3,2,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,33,2025-11-09,20:30,Fortaleza,Grêmio,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,33,2025-11-09,20:30,Mirassol,Palmeiras,2,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,34,2025-11-18,20:30,Botafogo,Sport,3,2,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,34,2025-11-19,21:30,Fluminense,Flamengo,2,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,34,2025-11-19,21:30,Grêmio,Vasco da Gama,2,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,34,2025-11-19,21:30,Santos,Mirassol,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,34,2025-11-20,16:00,Juventude,Cruzeiro,3,3,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,34,2025-11-20,18:00,Bahia,Fortaleza,2,3,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,34,2025-11-20,19:30,Corinthians,São Paulo,3,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,34,2025-11-20,21:30,Ceará,Internacional,1,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,34,2025-12-03,19:00,Red Bull Bragantino,Vitória,4,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,34,2025-12-03,21:30,Atlético-MG,Palmeiras,0,3,,,AWAY,,,33,12,,,,,10,6,1,2,0,1,,,Sofascore via leoruy-code/estatisticas,https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,35,2025-11-22,19:30,Botafogo,Grêmio,3,2,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,35,2025-11-22,21:30,Flamengo,Red Bull Bragantino,3,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,35,2025-11-22,21:30,Palmeiras,Fluminense,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,35,2025-11-23,16:00,Bahia,Vasco da Gama,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,35,2025-11-23,16:00,São Paulo,Juventude,2,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,35,2025-11-23,18:30,Sport,Vitória,1,3,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,35,2025-11-23,20:30,Cruzeiro,Corinthians,3,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,35,2025-11-24,19:00,Mirassol,Ceará,3,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,35,2025-11-24,21:00,Internacional,Santos,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,35,2025-11-30,18:30,Fortaleza,Atlético-MG,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,36,2025-11-25,21:30,Atlético-MG,Flamengo,1,1,,,DRAW,,,8,15,,,,,2,4,3,2,1,0,,,Sofascore via leoruy-code/estatisticas,https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,36,2025-11-25,21:30,Grêmio,Palmeiras,3,2,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,36,2025-11-26,19:00,Red Bull Bragantino,Fortaleza,0,1,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,36,2025-11-27,20:30,Fluminense,São Paulo,6,0,,,HOME,,,16,5,,,,,3,4,1,1,0,0,,,Sofascore via leoruy-code/estatisticas,https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,36,2025-11-28,19:00,Juventude,Bahia,1,1,,,DRAW,,,18,15,,,,,7,5,2,3,0,0,,,Sofascore via leoruy-code/estatisticas,https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,36,2025-11-28,19:30,Vasco da Gama,Internacional,5,1,,,HOME,,,16,14,,,,,3,4,0,1,0,0,,,Sofascore via leoruy-code/estatisticas,https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,36,2025-11-28,21:30,Santos,Sport,3,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,36,2025-11-29,16:00,Vitória,Mirassol,2,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,36,2025-11-29,21:00,Ceará,Cruzeiro,1,1,,,DRAW,,,11,13,,,,,5,8,2,4,0,0,,,Sofascore via leoruy-code/estatisticas,https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,36,2025-11-30,16:00,Corinthians,Botafogo,2,2,,,DRAW,,,14,8,,,,,7,4,3,5,0,1,,,Sofascore via leoruy-code/estatisticas,https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,37,2025-11-16,19:00,Red Bull Bragantino,Atlético-MG,2,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,37,2025-11-19,19:30,Palmeiras,Vitória,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,37,2025-12-02,19:00,Vasco da Gama,Mirassol,0,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,37,2025-12-02,21:30,Grêmio,Fluminense,1,2,,,AWAY,,,16,6,,,,,10,0,3,1,0,0,,,Sofascore via leoruy-code/estatisticas,https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,37,2025-12-03,19:00,Fortaleza,Corinthians,2,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,37,2025-12-03,19:30,Juventude,Santos,0,3,,,AWAY,,,12,10,,,,,5,3,2,2,0,0,,,Sofascore via leoruy-code/estatisticas,https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,37,2025-12-03,20:00,Bahia,Sport,2,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,37,2025-12-03,20:00,São Paulo,Internacional,3,0,,,HOME,,,12,15,,,,,4,9,1,2,0,0,,,Sofascore via leoruy-code/estatisticas,https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,37,2025-12-03,21:30,Flamengo,Ceará,1,0,,,HOME,,,15,1,,,,,4,3,0,0,0,0,,,Sofascore via leoruy-code/estatisticas,https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,37,2025-12-04,19:30,Cruzeiro,Botafogo,2,2,,,DRAW,,,10,8,,,,,1,7,2,2,0,1,,,Sofascore via leoruy-code/estatisticas,https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,38,2025-12-06,18:30,Mirassol,Flamengo,3,3,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,38,2025-12-07,16:00,Atlético-MG,Vasco da Gama,5,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,38,2025-12-07,16:00,Botafogo,Fortaleza,4,2,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,38,2025-12-07,16:00,Ceará,Palmeiras,1,3,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,38,2025-12-07,16:00,Corinthians,Juventude,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,38,2025-12-07,16:00,Fluminense,Bahia,2,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,38,2025-12-07,16:00,Internacional,Red Bull Bragantino,3,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,38,2025-12-07,16:00,Santos,Cruzeiro,3,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,38,2025-12-07,16:00,Sport,Grêmio,0,4,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,38,2025-12-07,16:00,Vitória,São Paulo,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
